시군구코드,법정동코드,행정동코드,시도명,시군구명,법정동명,행정동명,적용시작일,적용만료일,lat,lng
11350,10600,624,서울특별시,노원구,중계동,중계제4동,19920701,99991231,37.5962736,127.1419836
11200,12300,870,서울특별시,성동구,광장동,구의제3동,19920701,19950301,37.5962736,127.1419836
11140,11800,530,서울특별시,중구,남대문로5가,남대문로5가동,19920416,19980914,37.5962736,127.1419836
11140,10500,510,서울특별시,중구,을지로2가,태평로1가동,19920416,19980914,37.5962736,127.1419836
11140,10400,510,서울특별시,중구,을지로1가,태평로1가동,19920416,19980914,37.5962736,127.1419836
11140,10300,510,서울특별시,중구,태평로1가,태평로1가동,19920416,19980914,37.5962736,127.1419836
11140,10200,510,서울특별시,중구,다동,태평로1가동,19920416,19980914,37.5962736,127.1419836
11140,10100,510,서울특별시,중구,무교동,태평로1가동,19920416,19980914,37.5962736,127.1419836
11140,10600,510,서울특별시,중구,남대문로1가,태평로1가동,19920416,19980914,37.5962736,127.1419836
11140,11500,510,서울특별시,중구,남대문로2가,태평로1가동,19920416,19980914,37.5962736,127.1419836
11140,11000,510,서울특별시,중구,수표동,태평로1가동,19920416,19980914,37.5962736,127.1419836
11140,12000,0,서울특별시,중구,봉래동2가,,19920416,99991231,37.5962736,127.1419836
11140,11800,0,서울특별시,중구,남대문로5가,,19920416,99991231,37.5562433,126.9751334
11140,11000,0,서울특별시,중구,수표동,,19920416,99991231,37.5962736,127.1419836
11140,10900,0,서울특별시,중구,장교동,,19920416,99991231,37.5962736,127.1419836
11140,10800,0,서울특별시,중구,수하동,,19920416,99991231,37.5962736,127.1419836
11140,10700,0,서울특별시,중구,삼각동,,19920416,99991231,37.5962736,127.1419836
11140,10600,0,서울특별시,중구,남대문로1가,,19920416,99991231,37.5673,126.98262
11140,10500,0,서울특별시,중구,을지로2가,,19920416,99991231,37.5962736,127.1419836
11140,10400,0,서울특별시,중구,을지로1가,,19920416,99991231,37.5962736,127.1419836
11140,10300,0,서울특별시,중구,태평로1가,,19920416,99991231,37.5962736,127.1419836
11140,10200,0,서울특별시,중구,다동,,19920416,99991231,37.5962736,127.1419836
11140,10100,0,서울특별시,중구,무교동,,19920416,99991231,37.5962736,127.1419836
11140,16800,530,서울특별시,중구,순화동,남대문로5가동,19920416,19980914,37.5962736,127.1419836
11140,12000,530,서울특별시,중구,봉래동2가,남대문로5가동,19920416,19980914,37.5962736,127.1419836
11140,11900,530,서울특별시,중구,봉래동1가,남대문로5가동,19920416,19980914,37.5962736,127.1419836
11140,10900,510,서울특별시,중구,장교동,태평로1가동,19920416,19980914,37.5962736,127.1419836
11140,10800,510,서울특별시,중구,수하동,태평로1가동,19920416,19980914,37.5962736,127.1419836
11140,10700,510,서울특별시,중구,삼각동,태평로1가동,19920416,19980914,37.5962736,127.1419836
11530,10400,615,서울특별시,구로구,독산동,독산제1동분소,19911204,19950301,37.5962736,127.1419836
11500,10300,593,서울특별시,강서구,화곡동,화곡제8동,19910907,99991231,37.5962736,127.1419836
11650,10800,531,서울특별시,서초구,서초동,서초제4동,19910907,99991231,37.5962736,127.1419836
11320,10200,606,서울특별시,도봉구,번동,번제3동,19910907,19950301,37.5962736,127.1419836
11320,10700,515,서울특별시,도봉구,창동,창제5동,19910907,99991231,37.5962736,127.1419836
11650,10100,621,서울특별시,서초구,방배동,방배제4동,19910907,99991231,37.5962736,127.1419836
11740,10700,591,서울특별시,강동구,암사동,암사제4동,19910907,20080706,37.5962736,127.1419836
11320,10100,581,서울특별시,도봉구,미아동,미아제9동,19910907,19950301,37.5962736,127.1419836
11500,10300,592,서울특별시,강서구,화곡동,화곡제7동,19910907,20080824,37.5962736,127.1419836
11530,10200,565,서울특별시,구로구,구로동,구로본동,19910907,20081228,37.5962736,127.1419836
11500,10300,591,서울특별시,강서구,화곡동,화곡제6동,19910907,99991231,37.5962736,127.1419836
11350,10600,623,서울특별시,노원구,중계동,중계제3동,19910907,20081231,37.5962736,127.1419836
11320,10500,681,서울특별시,도봉구,쌍문동,쌍문제4동,19910907,99991231,37.5962736,127.1419836
11320,10200,605,서울특별시,도봉구,번동,번제2동분소,19910603,19920701,37.5962736,127.1419836
11350,10500,710,서울특별시,노원구,상계동,상계제9동,19890901,99991231,37.5962736,127.1419836
11380,10900,631,서울특별시,은평구,신사동,신사제1동,19890901,99991231,37.5962736,127.1419836
11350,10500,720,서울특별시,노원구,상계동,상계제10동,19890901,99991231,37.5962736,127.1419836
11500,10600,611,서울특별시,강서구,내발산동,발산제1동,19890901,99991231,37.5962736,127.1419836
11710,10800,641,서울특별시,송파구,문정동,문정제1동,19890901,99991231,37.5962736,127.1419836
11470,10100,680,서울특별시,양천구,신정동,신정7동,19890901,99991231,37.5962736,127.1419836
11350,10400,611,서울특별시,노원구,하계동,하계제1동,19890901,99991231,37.5962736,127.1419836
11710,10100,720,서울특별시,송파구,잠실동,잠실제7동,19890901,99991231,37.5962736,127.1419836
11350,10600,621,서울특별시,노원구,중계동,중계제1동,19890901,99991231,37.5962736,127.1419836
11710,10900,641,서울특별시,송파구,장지동,문정제1동,19890901,19921001,37.5962736,127.1419836
11650,10700,581,서울특별시,서초구,반포동,반포제4동,19890901,99991231,37.5962736,127.1419836
11350,10400,612,서울특별시,노원구,하계동,하계제2동,19890901,99991231,37.5962736,127.1419836
11710,10900,642,서울특별시,송파구,장지동,문정제2동,19890901,99991231,37.5962736,127.1419836
11620,10200,760,서울특별시,관악구,신림동,신림제12동,19890901,99991231,37.5962736,127.1419836
11650,10800,581,서울특별시,서초구,서초동,반포제4동,19890901,19990201,37.5962736,127.1419836
11710,10800,642,서울특별시,송파구,문정동,문정제2동,19890901,99991231,37.5962736,127.1419836
11500,10600,612,서울특별시,강서구,내발산동,발산제2동,19890901,20080824,37.5962736,127.1419836
11350,10600,622,서울특별시,노원구,중계동,중계제2동,19890901,20081231,37.5962736,127.1419836
11500,10700,611,서울특별시,강서구,외발산동,발산제1동,19890901,99991231,37.5962736,127.1419836
11380,10900,632,서울특별시,은평구,신사동,신사제2동,19890901,99991231,37.5962736,127.1419836
11260,10300,611,서울특별시,중랑구,중화동,중화제3동,19890601,99991231,37.5962736,127.1419836
11380,10400,552,서울특별시,은평구,갈현동,갈현제2동,19890601,99991231,37.5962736,127.1419836
11380,10400,551,서울특별시,은평구,갈현동,갈현제1동,19890601,99991231,37.5962736,127.1419836
11710,11100,566,서울특별시,송파구,방이동,오륜동,19890601,99991231,37.5962736,127.1419836
11470,10300,611,서울특별시,양천구,신월동,신월7동,19890601,99991231,37.5962736,127.1419836
11710,10700,631,서울특별시,송파구,가락동,가락제1동,19890601,99991231,37.5962736,127.1419836
11710,10700,632,서울특별시,송파구,가락동,가락제2동,19890601,99991231,37.5962736,127.1419836
11350,10500,700,서울특별시,노원구,상계동,상계제8동,19890601,99991231,37.5962736,127.1419836
11290,13600,735,서울특별시,성북구,하월곡동,월곡제3동,19890427,20071230,37.5962736,127.1419836
11290,13600,725,서울특별시,성북구,하월곡동,월곡제2동,19890427,20071230,37.5962736,127.1419836
11290,13600,745,서울특별시,성북구,하월곡동,월곡제4동,19890427,20071230,37.5962736,127.1419836
11290,13600,715,서울특별시,성북구,하월곡동,월곡제1동,19890427,20071230,37.5962736,127.1419836
11650,10100,530,서울특별시,서초구,방배동,서초제3동,19890427,99991231,37.5962736,127.1419836
11650,10800,530,서울특별시,서초구,서초동,서초제3동,19890427,99991231,37.5962736,127.1419836
11320,10100,532,서울특별시,도봉구,미아동,미아제2동,19890101,19950301,37.5962736,127.1419836
11320,10800,0,서울특별시,도봉구,도봉동,,19890101,99991231,37.5962736,127.1419836
11320,10700,511,서울특별시,도봉구,창동,창제1동,19890101,99991231,37.5962736,127.1419836
11320,10700,0,서울특별시,도봉구,창동,,19890101,99991231,37.5962736,127.1419836
11530,0,545,서울특별시,구로구,구로구,구로제3동분소,19890101,99991231,37.5962736,127.1419836
11320,10700,514,서울특별시,도봉구,창동,창제4동,19890101,99991231,37.5962736,127.1419836
11320,10700,513,서울특별시,도봉구,창동,창제3동,19890101,99991231,37.5962736,127.1419836
11530,10200,545,서울특별시,구로구,구로동,구로제3동분소,19890101,99991231,37.5962736,127.1419836
11320,10800,522,서울특별시,도봉구,도봉동,도봉제2동,19890101,99991231,37.5962736,127.1419836
11320,10700,512,서울특별시,도봉구,창동,창제2동,19890101,99991231,37.5962736,127.1419836
11320,10800,521,서울특별시,도봉구,도봉동,도봉제1동,19890101,99991231,37.5962736,127.1419836
11680,11800,655,서울특별시,강남구,도곡동,도곡제1동,19890101,99991231,37.5962736,127.1419836
11680,11800,656,서울특별시,강남구,도곡동,도곡제2동,19890101,99991231,37.5962736,127.1419836
11320,10100,531,서울특별시,도봉구,미아동,미아제1동,19890101,19950301,37.5962736,127.1419836
11320,10100,533,서울특별시,도봉구,미아동,미아제3동,19890101,19950301,37.5962736,127.1419836
11710,10700,620,서울특별시,송파구,가락동,가락본동,19880701,99991231,37.4946561,127.1185327
11680,10400,570,서울특별시,강남구,청담동,청담제2동,19880701,20090228,37.5962736,127.1419836
11680,10400,560,서울특별시,강남구,청담동,청담제1동,19880701,20090228,37.5962736,127.1419836
11680,11000,550,서울특별시,강남구,압구정동,압구정제2동,19880701,20090228,37.5962736,127.1419836
11680,10700,550,서울특별시,강남구,신사동,압구정제2동,19880701,20090228,37.5962736,127.1419836
11680,11000,540,서울특별시,강남구,압구정동,압구정제1동,19880701,20090228,37.5962736,127.1419836
11680,10700,540,서울특별시,강남구,신사동,압구정제1동,19880701,20090228,37.5962736,127.1419836
11470,10200,550,서울특별시,양천구,목동,목5동,19880701,99991231,37.53719715,126.88172965580759
11680,10600,630,서울특별시,강남구,대치동,대치제4동,19880701,99991231,37.5962736,127.1419836
11320,10600,710,서울특별시,도봉구,방학동,방학제3동,19880701,99991231,37.5962736,127.1419836
11530,11000,790,서울특별시,구로구,온수동,수궁동,19880701,99991231,37.5962736,127.1419836
11530,10900,790,서울특별시,구로구,궁동,수궁동,19880701,99991231,37.5962736,127.1419836
11650,10500,640,서울특별시,서초구,도곡동,도곡제2동,19880701,19881231,37.5962736,127.1419836
11650,10200,640,서울특별시,서초구,양재동,도곡제2동,19880701,19881231,37.5962736,127.1419836
11650,100,640,서울특별시,서초구,개포동,도곡제2동,19880701,19881231,37.5962736,127.1419836
11470,10100,670,서울특별시,양천구,신정동,신정6동,19880701,99991231,37.5962736,127.1419836
11650,10500,630,서울특별시,서초구,도곡동,도곡제1동,19880701,19881231,37.5962736,127.1419836
11650,10200,630,서울특별시,서초구,양재동,도곡제1동,19880701,19881231,37.5962736,127.1419836
11680,10200,690,서울특별시,강남구,포이동,개포제4동,19880701,20071231,37.5962736,127.1419836
11680,10300,690,서울특별시,강남구,개포동,개포제4동,19880701,99991231,37.5962736,127.1419836
11710,10600,610,서울특별시,송파구,삼전동,삼전동,19880701,99991231,37.5027234,127.0925526
11350,10200,580,서울특별시,노원구,월계동,월계제3동,19880501,99991231,37.5962736,127.1419836
11200,12100,860,서울특별시,성동구,능동,구의제2동,19880501,19950301,37.5962736,127.1419836
11740,10200,550,서울특별시,강동구,고덕동,고덕제1동,19880501,99991231,37.5962736,127.1419836
11380,10700,680,서울특별시,은평구,응암동,응암제4동,19880501,20080601,37.5962736,127.1419836
11740,10200,560,서울특별시,강동구,고덕동,고덕제2동,19880501,99991231,37.5962736,127.1419836
11350,10500,680,서울특별시,노원구,상계동,상계제6동,19880501,99991231,37.5962736,127.1419836
11350,10500,690,서울특별시,노원구,상계동,상계제7동,19880501,99991231,37.5962736,127.1419836
11740,10100,530,서울특별시,강동구,명일동,명일제1동,19880501,99991231,37.5962736,127.1419836
11710,10400,590,서울특별시,송파구,송파동,송파제2동,19880501,99991231,37.5962736,127.1419836
11200,11300,630,서울특별시,성동구,옥수동,옥수제1동,19880501,20080810,37.5962736,127.1419836
11200,11300,640,서울특별시,성동구,옥수동,옥수제2동,19880501,20080810,37.5962736,127.1419836
11200,12400,850,서울특별시,성동구,구의동,구의제1동,19880501,19950301,37.5962736,127.1419836
11710,10400,580,서울특별시,송파구,송파동,송파제1동,19880501,99991231,37.5962736,127.1419836
11200,12400,860,서울특별시,성동구,구의동,구의제2동,19880501,19950301,37.5962736,127.1419836
11110,11900,590,서울특별시,종로구,세종로,세종로동,19880423,19981201,37.5962736,127.1419836
11110,12000,590,서울특별시,종로구,신문로1가,세종로동,19880423,19981201,37.5962736,127.1419836
11110,12100,590,서울특별시,종로구,신문로2가,세종로동,19880423,19981201,37.5962736,127.1419836
11110,12200,610,서울특별시,종로구,청진동,종로1.2가동,19880423,19981201,37.5962736,127.1419836
11110,12300,610,서울특별시,종로구,서린동,종로1.2가동,19880423,19981201,37.5962736,127.1419836
11110,12400,610,서울특별시,종로구,수송동,종로1.2가동,19880423,19981201,37.5962736,127.1419836
11110,12500,610,서울특별시,종로구,중학동,종로1.2가동,19880423,19981201,37.5962736,127.1419836
11110,12600,610,서울특별시,종로구,종로1가,종로1.2가동,19880423,19981201,37.5962736,127.1419836
11110,12700,610,서울특별시,종로구,공평동,종로1.2가동,19880423,19981201,37.5962736,127.1419836
11110,12800,610,서울특별시,종로구,관훈동,종로1.2가동,19880423,19981201,37.5962736,127.1419836
11110,12900,610,서울특별시,종로구,견지동,종로1.2가동,19880423,19981201,37.5962736,127.1419836
11110,13000,610,서울특별시,종로구,와룡동,종로1.2가동,19880423,19981201,37.5962736,127.1419836
11110,13100,610,서울특별시,종로구,권농동,종로1.2가동,19880423,19981201,37.5962736,127.1419836
11110,13200,610,서울특별시,종로구,운니동,종로1.2가동,19880423,19981201,37.5962736,127.1419836
11110,13300,610,서울특별시,종로구,익선동,종로1.2가동,19880423,19981201,37.5962736,127.1419836
11110,13400,610,서울특별시,종로구,경운동,종로1.2가동,19880423,19981201,37.5962736,127.1419836
11110,13500,610,서울특별시,종로구,관철동,종로1.2가동,19880423,19981201,37.5962736,127.1419836
11110,13600,610,서울특별시,종로구,인사동,종로1.2가동,19880423,19981201,37.5962736,127.1419836
11110,13700,610,서울특별시,종로구,낙원동,종로1.2가동,19880423,19981201,37.5962736,127.1419836
11110,13800,610,서울특별시,종로구,종로2가,종로1.2가동,19880423,19981201,37.5962736,127.1419836
11110,15000,620,서울특별시,종로구,훈정동,종로3.4가동,19880423,19981201,37.5962736,127.1419836
11110,15100,620,서울특별시,종로구,묘동,종로3.4가동,19880423,19981201,37.5962736,127.1419836
11110,15200,620,서울특별시,종로구,봉익동,종로3.4가동,19880423,19981201,37.5962736,127.1419836
11110,15300,620,서울특별시,종로구,돈의동,종로3.4가동,19880423,19981201,37.5962736,127.1419836
11110,15400,620,서울특별시,종로구,장사동,종로3.4가동,19880423,19981201,37.5962736,127.1419836
11110,15500,620,서울특별시,종로구,관수동,종로3.4가동,19880423,19981201,37.5962736,127.1419836
11110,15600,620,서울특별시,종로구,종로3가,종로3.4가동,19880423,19981201,37.5962736,127.1419836
11110,15700,620,서울특별시,종로구,인의동,종로3.4가동,19880423,19981201,37.5962736,127.1419836
11110,15800,620,서울특별시,종로구,예지동,종로3.4가동,19880423,19981201,37.5962736,127.1419836
11110,15900,620,서울특별시,종로구,원남동,종로3.4가동,19880423,19981201,37.5962736,127.1419836
11110,16100,620,서울특별시,종로구,종로4가,종로3.4가동,19880423,19981201,37.5962736,127.1419836
11140,100,0,서울특별시,중구,동자동,,19880423,19880423,37.5962736,127.1419836
11140,200,0,서울특별시,중구,도동1가,,19880423,19880423,37.5962736,127.1419836
11140,300,0,서울특별시,중구,도동2가,,19880423,19880423,37.5962736,127.1419836
11140,400,0,서울특별시,중구,양동,,19880423,19880423,37.5962736,127.1419836
11140,90100,0,서울특별시,중구,신당1동,,19880423,19880423,37.5962736,127.1419836
11140,90200,0,서울특별시,중구,신당2동,,19880423,19880423,37.5962736,127.1419836
11140,90300,0,서울특별시,중구,신당3동,,19880423,19880423,37.5962736,127.1419836
11140,90400,0,서울특별시,중구,신당4동,,19880423,19880423,37.5962736,127.1419836
11140,90500,0,서울특별시,중구,신당5동,,19880423,19880423,37.5962736,127.1419836
11140,90600,0,서울특별시,중구,신당6동,,19880423,19880423,37.5962736,127.1419836
11200,2700,0,서울특별시,성동구,포이동,,19880423,19880423,37.5962736,127.1419836
11200,2800,0,서울특별시,성동구,개포동,,19880423,19880423,37.5962736,127.1419836
11200,2900,0,서울특별시,성동구,도곡동,,19880423,19880423,37.5962736,127.1419836
11200,3000,0,서울특별시,성동구,논현동,,19880423,19880423,37.5962736,127.1419836
11200,3100,0,서울특별시,성동구,신사동,,19880423,19880423,37.5962736,127.1419836
11200,3200,0,서울특별시,성동구,학동,,19880423,19880423,37.5962736,127.1419836
11200,3300,0,서울특별시,성동구,압구정동,,19880423,19880423,37.5962736,127.1419836
11200,3400,0,서울특별시,성동구,청담동,,19880423,19880423,37.5962736,127.1419836
11200,3500,0,서울특별시,성동구,삼성동,,19880423,19880423,37.5962736,127.1419836
11200,3600,0,서울특별시,성동구,대치동,,19880423,19880423,37.5962736,127.1419836
11200,3700,0,서울특별시,성동구,염곡동,,19880423,19880423,37.5962736,127.1419836
11200,3800,0,서울특별시,성동구,내곡동,,19880423,19880423,37.5962736,127.1419836
11200,3900,0,서울특별시,성동구,신원동,,19880423,19880423,37.5962736,127.1419836
11200,4000,0,서울특별시,성동구,반포동,,19880423,19880423,37.5962736,127.1419836
11200,4100,0,서울특별시,성동구,잠원동,,19880423,19880423,37.5962736,127.1419836
11200,4200,0,서울특별시,성동구,서초동,,19880423,19880423,37.5962736,127.1419836
11200,4300,0,서울특별시,성동구,양재동,,19880423,19880423,37.5962736,127.1419836
11200,4400,0,서울특별시,성동구,우면동,,19880423,19880423,37.5962736,127.1419836
11200,4500,0,서울특별시,성동구,원지동,,19880423,19880423,37.5962736,127.1419836
11200,4600,0,서울특별시,성동구,황학동,,19880423,19880423,37.5962736,127.1419836
11200,4700,0,서울특별시,성동구,무학동,,19880423,19880423,37.5962736,127.1419836
11200,4800,0,서울특별시,성동구,흥인동,,19880423,19880423,37.5962736,127.1419836
11200,4900,0,서울특별시,성동구,신당동,,19880423,19880423,37.5962736,127.1419836
11200,5000,0,서울특별시,성동구,용두동,,19880423,19880423,37.5962736,127.1419836
11200,5100,0,서울특별시,성동구,답십리동,,19880423,19880423,37.5962736,127.1419836
11200,5200,0,서울특별시,성동구,면목동,,19880423,19880423,37.5962736,127.1419836
11200,5300,0,서울특별시,성동구,금호동,,19880423,19880423,37.5962736,127.1419836
11200,5400,0,서울특별시,성동구,명일동,,19880423,19880423,37.5962736,127.1419836
11200,5500,0,서울특별시,성동구,하일동,,19880423,19880423,37.5962736,127.1419836
11200,5600,0,서울특별시,성동구,고덕동,,19880423,19880423,37.5962736,127.1419836
11200,90100,0,서울특별시,성동구,왕십리1동,,19880423,19880423,37.5962736,127.1419836
11200,90200,0,서울특별시,성동구,왕십리2동,,19880423,19880423,37.5962736,127.1419836
11200,90300,0,서울특별시,성동구,행당1동,,19880423,19880423,37.5962736,127.1419836
11200,90400,0,서울특별시,성동구,행당2동,,19880423,19880423,37.5962736,127.1419836
11200,90500,0,서울특별시,성동구,중곡1동,,19880423,19880423,37.5962736,127.1419836
11200,90600,0,서울특별시,성동구,중곡2동,,19880423,19880423,37.5962736,127.1419836
11200,90700,0,서울특별시,성동구,중곡3동,,19880423,19880423,37.5962736,127.1419836
11200,90800,0,서울특별시,성동구,중곡4동,,19880423,19880423,37.5962736,127.1419836
11200,90900,0,서울특별시,성동구,옥수1동,,19880423,19880501,37.5962736,127.1419836
11200,91000,0,서울특별시,성동구,옥수2동,,19880423,19880501,37.5962736,127.1419836
11200,91100,0,서울특별시,성동구,성수1가1동,,19880423,19880423,37.5962736,127.1419836
11200,91200,0,서울특별시,성동구,성수1가2동,,19880423,19880423,37.5962736,127.1419836
11200,91300,0,서울특별시,성동구,성수2가1동,,19880423,19880423,37.5962736,127.1419836
11200,91400,0,서울특별시,성동구,성수2가2동,,19880423,19880423,37.5962736,127.1419836
11200,91500,0,서울특별시,성동구,성수2가3동,,19880423,19880423,37.5962736,127.1419836
11200,91600,0,서울특별시,성동구,성수2가4동,,19880423,19880423,37.5962736,127.1419836
11200,91700,0,서울특별시,성동구,자양1동,,19880423,19880423,37.5962736,127.1419836
11200,91800,0,서울특별시,성동구,자양2동,,19880423,19880423,37.5962736,127.1419836
11200,91900,0,서울특별시,성동구,자양3동,,19880423,19880423,37.5962736,127.1419836
11200,92000,0,서울특별시,성동구,구의1동,,19880423,19880423,37.5962736,127.1419836
11200,92100,0,서울특별시,성동구,구의2동,,19880423,19880423,37.5962736,127.1419836
11200,11300,501,서울특별시,성동구,옥수동,옥수동,19880423,19880831,37.54176,127.01648
11200,10100,510,서울특별시,성동구,상왕십리동,왕십리제1동,19880423,20080810,37.5962736,127.1419836
11200,10200,510,서울특별시,성동구,하왕십리동,왕십리제1동,19880423,20080810,37.5962736,127.1419836
11200,10300,530,서울특별시,성동구,홍익동,도선동,19880423,20080810,37.5962736,127.1419836
11200,10400,530,서울특별시,성동구,도선동,도선동,19880423,20080810,37.56322,127.03311
11200,11000,600,서울특별시,성동구,금호동2가,금호2가동,19880423,20080810,37.5962736,127.1419836
11200,11100,610,서울특별시,성동구,금호동3가,금호3가동,19880423,20080810,37.5962736,127.1419836
11200,11500,680,서울특별시,성동구,성수동2가,성수2가제2동,19880423,19950301,37.5962736,127.1419836
11200,11500,700,서울특별시,성동구,성수동2가,성수2가제4동,19880423,19950301,37.5962736,127.1419836
11200,11600,710,서울특별시,성동구,화양동,화양동,19880423,19950301,37.5962736,127.1419836
11200,11700,710,서울특별시,성동구,모진동,화양동,19880423,19950301,37.5962736,127.1419836
11200,11900,730,서울특별시,성동구,군자동,군자동,19880423,19950301,37.5962736,127.1419836
11200,12100,730,서울특별시,성동구,능동,군자동,19880423,19950301,37.5962736,127.1419836
11200,12000,740,서울특별시,성동구,중곡동,중곡제1동,19880423,19950301,37.5962736,127.1419836
11200,12100,740,서울특별시,성동구,능동,중곡제1동,19880423,19950301,37.5962736,127.1419836
11200,12000,750,서울특별시,성동구,중곡동,중곡제2동,19880423,19950301,37.5962736,127.1419836
11200,12000,760,서울특별시,성동구,중곡동,중곡제3동,19880423,19950301,37.5962736,127.1419836
11200,12000,770,서울특별시,성동구,중곡동,중곡제4동,19880423,19950301,37.5962736,127.1419836
11200,12100,780,서울특별시,성동구,능동,능동,19880423,19950301,37.5962736,127.1419836
11200,12400,780,서울특별시,성동구,구의동,능동,19880423,19890427,37.5962736,127.1419836
11200,11900,790,서울특별시,성동구,군자동,용답동,19880423,19950301,37.5962736,127.1419836
11200,12100,790,서울특별시,성동구,능동,용답동,19880423,19950301,37.5962736,127.1419836
11200,12400,800,서울특별시,성동구,구의동,구의동,19880423,19880430,37.5962736,127.1419836
11200,12300,810,서울특별시,성동구,광장동,광장동,19880423,19950301,37.5962736,127.1419836
11200,12400,810,서울특별시,성동구,구의동,광장동,19880423,19890427,37.5962736,127.1419836
11200,12500,820,서울특별시,성동구,자양동,자양제1동,19880423,19950301,37.5962736,127.1419836
11200,12500,830,서울특별시,성동구,자양동,자양제2동,19880423,19950301,37.5962736,127.1419836
11200,12500,840,서울특별시,성동구,자양동,자양제3동,19880423,19950301,37.5962736,127.1419836
11230,200,0,서울특별시,동대문구,상봉동,,19880423,19880423,37.5962736,127.1419836
11230,300,0,서울특별시,동대문구,중화동,,19880423,19880423,37.5962736,127.1419836
11230,400,0,서울특별시,동대문구,묵동,,19880423,19880423,37.5962736,127.1419836
11230,500,0,서울특별시,동대문구,망우동,,19880423,19880423,37.5962736,127.1419836
11230,600,0,서울특별시,동대문구,신내동,,19880423,19880423,37.5962736,127.1419836
11230,700,0,서울특별시,동대문구,중곡동,,19880423,19880423,37.5962736,127.1419836
11230,800,0,서울특별시,동대문구,능동,,19880423,19880423,37.5962736,127.1419836
11230,900,0,서울특별시,동대문구,군자동,,19880423,19880423,37.5962736,127.1419836
11230,1000,0,서울특별시,동대문구,종암동,,19880423,19880423,37.5962736,127.1419836
11230,1100,0,서울특별시,동대문구,안암동4가,,19880423,19880423,37.5962736,127.1419836
11230,1200,0,서울특별시,동대문구,안암동5가,,19880423,19880423,37.5962736,127.1419836
11230,1300,0,서울특별시,동대문구,석관동,,19880423,19880423,37.5962736,127.1419836
11230,1400,0,서울특별시,동대문구,보문동1가,,19880423,19880423,37.5962736,127.1419836
11230,1500,0,서울특별시,동대문구,보문동2가,,19880423,19880423,37.5962736,127.1419836
11230,1600,0,서울특별시,동대문구,보문동3가,,19880423,19880423,37.5962736,127.1419836
11230,1700,0,서울특별시,동대문구,보문동4가,,19880423,19880423,37.5962736,127.1419836
11230,1800,0,서울특별시,동대문구,보문동5가,,19880423,19880423,37.5962736,127.1419836
11230,1900,0,서울특별시,동대문구,보문동6가,,19880423,19880423,37.5962736,127.1419836
11230,2000,0,서울특별시,동대문구,보문동7가,,19880423,19880423,37.5962736,127.1419836
11230,2100,0,서울특별시,동대문구,창신동,,19880423,19880423,37.5962736,127.1419836
11230,2200,0,서울특별시,동대문구,숭인동,,19880423,19880423,37.5962736,127.1419836
11230,90100,0,서울특별시,동대문구,용두1동,,19880423,19880423,37.5962736,127.1419836
11230,90200,0,서울특별시,동대문구,용두2동,,19880423,19880423,37.5962736,127.1419836
11230,90300,0,서울특별시,동대문구,제기1동,,19880423,19880423,37.5962736,127.1419836
11230,90400,0,서울특별시,동대문구,제기2동,,19880423,19880423,37.5962736,127.1419836
11230,90500,0,서울특별시,동대문구,전농1동,,19880423,19880423,37.5962736,127.1419836
11230,90600,0,서울특별시,동대문구,전농2동,,19880423,19880423,37.5962736,127.1419836
11230,90700,0,서울특별시,동대문구,전농3동,,19880423,19880423,37.5962736,127.1419836
11230,90800,0,서울특별시,동대문구,전농4동,,19880423,19880423,37.5962736,127.1419836
11230,90900,0,서울특별시,동대문구,답십리1동,,19880423,19880423,37.5962736,127.1419836
11230,91000,0,서울특별시,동대문구,답십리2동,,19880423,19880423,37.5962736,127.1419836
11230,91100,0,서울특별시,동대문구,답십리3동,,19880423,19880423,37.5962736,127.1419836
11230,91200,0,서울특별시,동대문구,답십리4동,,19880423,19880423,37.5962736,127.1419836
11230,91300,0,서울특별시,동대문구,답십리5동,,19880423,19880423,37.5962736,127.1419836
11230,91400,0,서울특별시,동대문구,장안1동,,19880423,19880423,37.5962736,127.1419836
11230,91500,0,서울특별시,동대문구,장안2동,,19880423,19880423,37.5962736,127.1419836
11230,91600,0,서울특별시,동대문구,장안3동,,19880423,19880423,37.5962736,127.1419836
11230,91700,0,서울특별시,동대문구,장안4동,,19880423,19880423,37.5962736,127.1419836
11230,91800,0,서울특별시,동대문구,청량리1동,,19880423,19880423,37.5962736,127.1419836
11230,91900,0,서울특별시,동대문구,청량리2동,,19880423,19880423,37.5962736,127.1419836
11230,92000,0,서울특별시,동대문구,휘경1동,,19880423,19880423,37.5962736,127.1419836
11230,92100,0,서울특별시,동대문구,휘경2동,,19880423,19880423,37.5962736,127.1419836
11230,92200,0,서울특별시,동대문구,이문1동,,19880423,19880423,37.5962736,127.1419836
11230,92300,0,서울특별시,동대문구,이문2동,,19880423,19880423,37.5962736,127.1419836
11230,92400,0,서울특별시,동대문구,이문3동,,19880423,19880423,37.5962736,127.1419836
11230,10100,510,서울특별시,동대문구,신설동,신설동,19880423,20090503,37.5745192,127.0254473
11230,10200,510,서울특별시,동대문구,용두동,신설동,19880423,20090503,37.5745192,127.0254473
11230,10200,520,서울특별시,동대문구,용두동,용두제1동,19880423,20080810,37.5962736,127.1419836
11230,10200,530,서울특별시,동대문구,용두동,용두제2동,19880423,20080810,37.5962736,127.1419836
11230,10300,540,서울특별시,동대문구,제기동,제기제1동,19880423,20090503,37.5962736,127.1419836
